Bevoelkerung nach Geburtslaendern, Staatsangehoerigkeit und Migrationshintergrund, 2012-2022 | population by place of birth, citizenship and migrational background by LAU2, 2012-2022;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;LAU2_CODE;LAU2_NAME;POP_TOTAL;BORN_AUT;BORN_FOR;NATIONALITY_AUT;NATIONALITY_FOR;MIG_BACKGROUND;YEAR
AT1;AT12;AT122;30602;Altenmarkt an der Triesting;2103;1786;317;1811;292;350;2019
AT1;AT12;AT127;30603;Bad Vöslau;12062;9590;2472;10120;1942;2814;2019
AT1;AT12;AT127;30604;Baden;25906;19550;6356;21381;4525;6980;2019
AT1;AT12;AT122;30605;Berndorf;9063;7204;1859;7503;1560;2211;2019
AT1;AT12;AT127;30607;Ebreichsdorf;11084;9077;2007;9637;1447;2271;2019
AT1;AT12;AT122;30608;Enzesfeld-Lindabrunn;4183;3708;475;3788;395;578;2019
AT1;AT12;AT122;30609;Furth an der Triesting;867;814;53;827;40;57;2019
AT1;AT12;AT127;30612;Günselsdorf;1724;1375;349;1495;229;385;2019
AT1;AT12;AT127;30613;Heiligenkreuz;1539;1270;269;1317;222;291;2019
AT1;AT12;AT122;30614;Hernstein;1547;1447;100;1476;71;108;2019
AT1;AT12;AT122;30615;Hirtenberg;2646;1800;846;1985;661;923;2019
AT1;AT12;AT127;30616;Klausen-Leopoldsdorf;1692;1544;148;1579;113;175;2019
AT1;AT12;AT127;30618;Kottingbrunn;7330;6020;1310;6462;868;1442;2019
AT1;AT12;AT127;30620;Leobersdorf;4887;3909;978;4212;675;1088;2019
AT1;AT12;AT127;30621;Mitterndorf an der Fischa;2802;2313;489;2429;373;565;2019
AT1;AT12;AT127;30623;Oberwaltersdorf;4682;3936;746;4164;518;807;2019
AT1;AT12;AT127;30625;Pfaffstätten;3576;3022;554;3181;395;616;2019
AT1;AT12;AT127;30626;Pottendorf;7160;5968;1192;6260;900;1359;2019
AT1;AT12;AT122;30627;Pottenstein;2961;2460;501;2565;396;585;2019
AT1;AT12;AT127;30629;Reisenberg;1723;1470;253;1522;201;286;2019
AT1;AT12;AT127;30631;Schönau an der Triesting;2123;1798;325;1906;217;367;2019
AT1;AT12;AT127;30633;Seibersdorf;1499;1389;110;1430;69;115;2019
AT1;AT12;AT127;30635;Sooß;1034;833;201;869;165;224;2019
AT1;AT12;AT127;30636;Tattendorf;1438;1235;203;1276;162;221;2019
AT1;AT12;AT127;30637;Teesdorf;1807;1515;292;1619;188;327;2019
AT1;AT12;AT127;30639;Traiskirchen;18937;14763;4174;15889;3048;4709;2019
AT1;AT12;AT127;30641;Trumau;3712;3035;677;3124;588;792;2019
AT1;AT12;AT122;30645;Weissenbach an der Triesting;1739;1502;237;1552;187;267;2019
AT1;AT12;AT127;30646;Blumau-Neurißhof;1841;1576;265;1638;203;288;2019
AT1;AT12;AT127;30701;Au am Leithaberge;938;861;77;878;60;86;2019
AT1;AT12;AT127;30702;Bad Deutsch-Altenburg;1772;1312;460;1375;397;499;2019
AT1;AT12;AT127;30703;Berg;887;567;320;564;323;353;2019
AT1;AT12;AT127;30704;Bruck an der Leitha;8037;6508;1529;6674;1363;1779;2019
AT1;AT12;AT127;30706;Enzersdorf an der Fischa;3239;2797;442;2945;294;483;2019
AT1;AT12;AT127;30708;Göttlesbrunn-Arbesthal;1424;1306;118;1331;93;126;2019
AT1;AT12;AT127;30709;Götzendorf an der Leitha;2088;1738;350;1788;300;410;2019
AT1;AT12;AT127;30710;Hainburg a. d. Donau;6725;4213;2512;4335;2390;2835;2019
AT1;AT12;AT127;30711;Haslau-Maria Ellend;2005;1694;311;1797;208;354;2019
AT1;AT12;AT127;30712;Höflein;1240;1166;74;1172;68;88;2019
AT1;AT12;AT127;30713;Hof am Leithaberge;1541;1370;171;1381;160;201;2019
AT1;AT12;AT127;30715;Hundsheim;598;540;58;549;49;64;2019
AT1;AT12;AT127;30716;Mannersdorf am Leithagebirge;4132;3393;739;3390;742;908;2019
AT1;AT12;AT127;30718;Petronell-Carnuntum;1248;1062;186;1083;165;218;2019
AT1;AT12;AT127;30719;Prellenkirchen;1606;1343;263;1357;249;298;2019
AT1;AT12;AT127;30721;Rohrau;1600;1389;211;1443;157;229;2019
AT1;AT12;AT127;30722;Scharndorf;1181;1035;146;1076;105;158;2019
AT1;AT12;AT127;30724;Sommerein;2001;1828;173;1868;133;202;2019
AT1;AT12;AT127;30726;Trautmannsdorf an der Leitha;2922;2613;309;2695;227;349;2019
AT1;AT12;AT127;30728;Wolfsthal;1094;652;442;639;455;490;2019
AT1;AT12;AT127;30729;Ebergassing;3934;3064;870;3222;712;1007;2019
AT1;AT12;AT127;30730;Fischamend;5646;4540;1106;4762;884;1231;2019
AT1;AT12;AT127;30731;Gramatneusiedl;3541;2823;718;2929;612;828;2019
AT1;AT12;AT127;30732;Himberg;7399;6230;1169;6487;912;1323;2019
AT1;AT12;AT127;30733;Klein-Neusiedl;915;718;197;746;169;219;2019
AT1;AT12;AT127;30734;Lanzendorf;1915;1610;305;1655;260;363;2019
AT1;AT12;AT127;30735;Leopoldsdorf;5135;4374;761;4630;505;857;2019
AT1;AT12;AT127;30736;Maria-Lanzendorf;2184;1803;381;1863;321;443;2019
AT1;AT12;AT127;30737;Moosbrunn;1808;1560;248;1606;202;272;2019
AT1;AT12;AT127;30738;Rauchenwarth;754;665;89;674;80;99;2019
AT1;AT12;AT127;30739;Schwadorf;2189;1756;433;1861;328;492;2019
AT1;AT12;AT127;30740;Schwechat;18564;14018;4546;14597;3967;5229;2019
AT1;AT12;AT127;30741;Zwölfaxing;1748;1503;245;1559;189;282;2019
AT1;AT12;AT126;30801;Aderklaa;205;180;25;179;26;28;2019
AT1;AT12;AT126;30802;Andlersdorf;141;131;10;132;9;10;2019
AT1;AT12;AT126;30803;Angern an der March;3366;2884;482;2961;405;564;2019
AT1;AT12;AT126;30804;Auersthal;1958;1715;243;1744;214;291;2019
AT1;AT12;AT126;30805;Bad Pirawarth;1669;1511;158;1556;113;180;2019
AT1;AT12;AT126;30808;Deutsch-Wagram;8792;7143;1649;7714;1078;1834;2019
AT1;AT12;AT125;30810;Drösing;1112;1016;96;1046;66;106;2019
AT1;AT12;AT125;30811;Dürnkrut;2228;2034;194;2075;153;221;2019
AT1;AT12;AT126;30812;Ebenthal;911;813;98;831;80;107;2019
AT1;AT12;AT126;30813;Eckartsau;1262;1090;172;1089;173;210;2019
AT1;AT12;AT126;30814;Engelhartstetten;2076;1782;294;1842;234;337;2019
AT1;AT12;AT126;30817;Gänserndorf;11577;9391;2186;9909;1668;2563;2019
AT1;AT12;AT126;30819;Glinzendorf;301;254;47;262;39;60;2019
AT1;AT12;AT126;30821;Groß-Enzersdorf;11427;9462;1965;10036;1391;2184;2019
AT1;AT12;AT126;30822;Großhofen;98;80;18;71;27;28;2019
AT1;AT12;AT126;30824;Groß-Schweinbarth;1272;1158;114;1166;106;145;2019
AT1;AT12;AT126;30825;Haringsee;1172;1024;148;1071;101;166;2019
AT1;AT12;AT125;30826;Hauskirchen;1256;1155;101;1175;81;118;2019
AT1;AT12;AT125;30827;Hohenau an der March;2729;2339;390;2387;342;461;2019
AT1;AT12;AT126;30828;Hohenruppersdorf;910;870;40;874;36;48;2019
AT1;AT12;AT125;30829;Jedenspeigen;1084;1006;78;1032;52;84;2019
AT1;AT12;AT126;30830;Lassee;2848;2412;436;2478;370;490;2019
AT1;AT12;AT126;30831;Leopoldsdorf im Marchfeld;2899;2395;504;2512;387;580;2019
AT1;AT12;AT126;30834;Mannsdorf an der Donau;348;294;54;308;40;58;2019
AT1;AT12;AT126;30835;Marchegg;2991;2338;653;2422;569;738;2019
AT1;AT12;AT126;30836;Markgrafneusiedl;893;790;103;817;76;121;2019
AT1;AT12;AT126;30838;Matzen-Raggendorf;2799;2446;353;2501;298;428;2019
AT1;AT12;AT125;30841;Neusiedl an der Zaya;1245;1123;122;1165;80;131;2019
AT1;AT12;AT126;30842;Obersiebenbrunn;1703;1450;253;1531;172;283;2019
AT1;AT12;AT126;30844;Orth an der Donau;2111;1837;274;1896;215;315;2019
AT1;AT12;AT125;30845;Palterndorf-Dobermannsdorf;1341;1209;132;1231;110;152;2019
AT1;AT12;AT126;30846;Parbasdorf;165;161;4;162;3;5;2019
AT1;AT12;AT126;30848;Prottes;1436;1231;205;1279;157;240;2019
AT1;AT12;AT126;30849;Raasdorf;637;482;155;502;135;176;2019
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;1243;1144;99;1168;75;113;2019
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;1950;1705;245;1760;190;287;2019
AT1;AT12;AT126;30854;Spannberg;1009;950;59;947;62;79;2019
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;10392;8308;2084;8908;1484;2412;2019
AT1;AT12;AT125;30857;Sulz im Weinviertel;1198;1112;86;1134;64;92;2019
AT1;AT12;AT126;30858;Untersiebenbrunn;1760;1479;281;1567;193;313;2019
AT1;AT12;AT126;30859;Velm-Götzendorf;753;698;55;714;39;60;2019
AT1;AT12;AT126;30860;Weikendorf;2029;1755;274;1835;194;316;2019
AT1;AT12;AT125;30863;Zistersdorf;5393;4880;513;5005;388;582;2019
AT1;AT12;AT126;30865;Weiden an der March;997;854;143;865;132;172;2019
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;1102;1038;64;1047;55;72;2019
AT1;AT12;AT124;30903;Brand-Nagelberg;1526;1419;107;1456;70;116;2019
AT1;AT12;AT124;30904;Eggern;690;677;13;680;10;16;2019
AT1;AT12;AT124;30906;Eisgarn;679;646;33;649;30;34;2019
AT1;AT12;AT124;30908;Gmünd;5370;4574;796;4663;707;909;2019
AT1;AT12;AT124;30909;Großdietmanns;2193;2086;107;2130;63;115;2019
AT1;AT12;AT124;30910;Bad Großpertholz;1318;1254;64;1271;47;70;2019
AT1;AT12;AT124;30912;Großschönau;1212;1183;29;1193;19;32;2019
AT1;AT12;AT124;30913;Moorbad Harbach;720;681;39;682;38;45;2019
AT1;AT12;AT124;30915;Haugschlag;485;451;34;456;29;42;2019
AT1;AT12;AT124;30916;Heidenreichstein;3942;3692;250;3771;171;267;2019
AT1;AT12;AT124;30917;Hirschbach;576;559;17;566;10;18;2019
AT1;AT12;AT124;30920;Hoheneich;1415;1343;72;1351;64;81;2019
AT1;AT12;AT124;30921;Kirchberg am Walde;1305;1268;37;1277;28;45;2019
AT1;AT12;AT124;30925;Litschau;2252;2095;157;2131;121;169;2019
AT1;AT12;AT124;30929;Reingers;623;600;23;604;19;26;2019
AT1;AT12;AT124;30932;St. Martin;1111;1059;52;1070;41;53;2019
AT1;AT12;AT124;30935;Schrems;5398;4981;417;5081;317;467;2019
AT1;AT12;AT124;30939;Unserfrau-Altweitra;1004;983;21;986;18;22;2019
AT1;AT12;AT124;30940;Waldenstein;1199;1177;22;1183;16;23;2019
AT1;AT12;AT124;30942;Weitra;2653;2539;114;2572;81;126;2019
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;733;702;31;713;20;32;2019
AT1;AT12;AT125;31008;Göllersdorf;3035;2751;284;2790;245;319;2019
AT1;AT12;AT125;31009;Grabern;1663;1526;137;1521;142;167;2019
AT1;AT12;AT125;31014;Guntersdorf;1139;1082;57;1097;42;63;2019
AT1;AT12;AT125;31015;Hadres;1707;1611;96;1641;66;103;2019
AT1;AT12;AT125;31016;Hardegg;1304;1225;79;1245;59;84;2019
AT1;AT12;AT125;31018;Haugsdorf;1567;1477;90;1497;70;99;2019
AT1;AT12;AT125;31019;Heldenberg;1314;1233;81;1244;70;97;2019
AT1;AT12;AT125;31021;Hohenwarth-Mühlbach a. M.;1309;1224;85;1249;60;94;2019
AT1;AT12;AT125;31022;Hollabrunn;11798;10449;1349;10631;1167;1537;2019
AT1;AT12;AT125;31025;Mailberg;557;533;24;541;16;24;2019
AT1;AT12;AT125;31026;Maissau;1937;1848;89;1870;67;98;2019
AT1;AT12;AT125;31028;Nappersdorf-Kammersdorf;1217;1130;87;1151;66;99;2019
AT1;AT12;AT125;31033;Pernersdorf;1030;981;49;1000;30;49;2019
AT1;AT12;AT125;31035;Pulkau;1548;1465;83;1493;55;89;2019
AT1;AT12;AT125;31036;Ravelsbach;1588;1495;93;1514;74;103;2019
AT1;AT12;AT125;31037;Retz;4230;3897;333;3981;249;358;2019
AT1;AT12;AT125;31038;Retzbach;991;923;68;947;44;77;2019
AT1;AT12;AT125;31041;Schrattenthal;871;831;40;845;26;43;2019
AT1;AT12;AT125;31042;Seefeld-Kadolz;941;869;72;893;48;76;2019
AT1;AT12;AT125;31043;Sitzendorf an der Schmida;2151;2063;88;2086;65;93;2019
AT1;AT12;AT125;31051;Wullersdorf;2376;2242;134;2284;92;141;2019
AT1;AT12;AT125;31052;Zellerndorf;2449;2355;94;2378;71;102;2019
AT1;AT12;AT125;31053;Ziersdorf;3403;3208;195;3252;151;216;2019
AT1;AT12;AT124;31101;Altenburg;828;787;41;799;29;45;2019
AT1;AT12;AT124;31102;Brunn an der Wild;829;789;40;797;32;46;2019
AT1;AT12;AT124;31103;Burgschleinitz-Kühnring;1340;1301;39;1318;22;42;2019
AT1;AT12;AT124;31104;Drosendorf-Zissersdorf;1203;1107;96;1146;57;102;2019
AT1;AT12;AT124;31105;Eggenburg;3498;3186;312;3280;218;328;2019
AT1;AT12;AT124;31106;Gars am Kamp;3532;3299;233;3350;182;260;2019
AT1;AT12;AT124;31107;Geras;1332;1265;67;1287;45;72;2019
AT1;AT12;AT124;31109;Horn;6458;5824;634;5928;530;715;2019
AT1;AT12;AT124;31110;Irnfritz-Messern;1418;1379;39;1392;26;40;2019
AT1;AT12;AT124;31111;Japons;723;695;28;702;21;30;2019
AT1;AT12;AT124;31113;Langau;664;624;40;640;24;41;2019
AT1;AT12;AT124;31114;Meiseldorf;872;858;14;865;7;14;2019
AT1;AT12;AT124;31117;Pernegg;707;690;17;696;11;18;2019
AT1;AT12;AT124;31119;Röhrenbach;526;510;16;516;10;16;2019
AT1;AT12;AT124;31120;Röschitz;1044;1009;35;1016;28;35;2019
AT1;AT12;AT124;31121;Rosenburg-Mold;846;755;91;759;87;99;2019
AT1;AT12;AT124;31123;St. Bernhard-Frauenhofen;1299;1255;44;1272;27;45;2019
AT1;AT12;AT124;31124;Sigmundsherberg;1628;1576;52;1594;34;53;2019
AT1;AT12;AT124;31129;Weitersfeld;1581;1516;65;1534;47;69;2019
AT1;AT12;AT124;31130;Straning-Grafenberg;762;721;41;727;35;43;2019
AT1;AT12;AT126;31201;Bisamberg;4769;4165;604;4317;452;669;2019
AT1;AT12;AT126;31202;Enzersfeld im Weinviertel;1733;1604;129;1648;85;137;2019
AT1;AT12;AT126;31203;Ernstbrunn;3204;2909;295;2968;236;332;2019
AT1;AT12;AT126;31204;Großmugl;1599;1496;103;1521;78;115;2019
AT1;AT12;AT126;31205;Großrußbach;2227;2047;180;2080;147;212;2019
AT1;AT12;AT126;31206;Hagenbrunn;2220;1871;349;1946;274;385;2019
AT1;AT12;AT126;31207;Harmannsdorf;4018;3693;325;3812;206;350;2019
AT1;AT12;AT126;31208;Hausleiten;3747;3457;290;3508;239;335;2019
AT1;AT12;AT126;31213;Korneuburg;13245;10749;2496;11183;2062;2825;2019
AT1;AT12;AT126;31214;Langenzersdorf;8106;7020;1086;7337;769;1191;2019
AT1;AT12;AT126;31215;Leitzersdorf;1189;1110;79;1130;59;89;2019
AT1;AT12;AT126;31216;Leobendorf;4872;4414;458;4513;359;520;2019
AT1;AT12;AT126;31224;Rußbach;1434;1364;70;1378;56;81;2019
AT1;AT12;AT126;31226;Sierndorf;3962;3676;286;3762;200;318;2019
AT1;AT12;AT126;31227;Spillern;2324;2037;287;2124;200;324;2019
AT1;AT12;AT126;31228;Stetteldorf am Wagram;1035;963;72;974;61;80;2019
AT1;AT12;AT126;31229;Stetten;1361;1265;96;1296;65;104;2019
AT1;AT12;AT126;31230;Stockerau;17010;14139;2871;14556;2454;3274;2019
AT1;AT12;AT126;31234;Niederhollabrunn;1540;1448;92;1456;84;112;2019
AT1;AT12;AT126;31235;Gerasdorf bei Wien;11294;9460;1834;10045;1249;2014;2019
AT1;AT12;AT124;31301;Aggsbach;643;595;48;606;37;50;2019
AT1;AT12;AT124;31302;Albrechtsberg an der Großen Krems;1022;997;25;1002;20;28;2019
AT1;AT12;AT124;31303;Bergern im Dunkelsteinerwald;1256;1222;34;1237;19;34;2019
AT1;AT12;AT124;31304;Dürnstein;848;791;57;806;42;61;2019
AT1;AT12;AT124;31308;Grafenegg;3090;2884;206;2899;191;260;2019
AT1;AT12;AT124;31309;Furth bei Göttweig;2959;2685;274;2730;229;308;2019
AT1;AT12;AT124;31310;Gedersdorf;2182;1993;189;2050;132;212;2019
AT1;AT12;AT124;31311;Gföhl;3791;3623;168;3657;134;177;2019
AT1;AT12;AT124;31315;Hadersdorf-Kammern;1981;1836;145;1859;122;168;2019
AT1;AT12;AT124;31319;Jaidhof;1227;1187;40;1182;45;49;2019
AT1;AT12;AT124;31321;Krumau am Kamp;756;715;41;725;31;44;2019
AT1;AT12;AT124;31322;Langenlois;7607;6991;616;7087;520;686;2019
AT1;AT12;AT124;31323;Lengenfeld;1403;1344;59;1357;46;63;2019
AT1;AT12;AT124;31324;Lichtenau im Waldviertel;2036;1979;57;1991;45;61;2019
AT1;AT12;AT124;31326;Maria Laach am Jauerling;913;892;21;895;18;21;2019
AT1;AT12;AT124;31327;Mautern an der Donau;3542;3219;323;3291;251;353;2019
AT1;AT12;AT124;31330;Mühldorf;1298;1242;56;1256;42;58;2019
AT1;AT12;AT124;31333;Paudorf;2584;2412;172;2467;117;192;2019
AT1;AT12;AT124;31336;Rastenfeld;1549;1487;62;1504;45;65;2019
AT1;AT12;AT124;31337;Rohrendorf bei Krems;2089;1853;236;1931;158;261;2019
AT1;AT12;AT124;31338;Rossatz-Arnsdorf;1068;998;70;1013;55;77;2019
AT1;AT12;AT124;31340;St. Leonhard am Hornerwald;1106;1060;46;1069;37;50;2019
AT1;AT12;AT124;31343;Senftenberg;1974;1794;180;1821;153;192;2019
AT1;AT12;AT124;31344;Spitz;1582;1468;114;1483;99;124;2019
AT1;AT12;AT124;31346;Straß im Straßertale;1710;1591;119;1596;114;144;2019
AT1;AT12;AT124;31347;Stratzing;836;781;55;787;49;64;2019
AT1;AT12;AT124;31350;Weinzierl am Walde;1247;1228;19;1233;14;20;2019
AT1;AT12;AT124;31351;Weißenkirchen in der Wachau;1416;1351;65;1364;52;68;2019
AT1;AT12;AT124;31355;Schönberg am Kamp;1863;1751;112;1774;89;120;2019
AT1;AT12;AT124;31356;Droß;1018;965;53;978;40;58;2019
AT1;AT12;AT122;31401;Annaberg;508;463;45;467;41;52;2019
AT1;AT12;AT122;31402;Eschenau;1332;1212;120;1237;95;132;2019
AT1;AT12;AT122;31403;Hainfeld;3787;3296;491;3380;407;538;2019
AT1;AT12;AT122;31404;Hohenberg;1519;1356;163;1398;121;176;2019
AT1;AT12;AT122;31405;Kaumberg;1044;940;104;957;87;112;2019
AT1;AT12;AT122;31406;Kleinzell;868;796;72;810;58;81;2019
AT1;AT12;AT122;31407;Lilienfeld;2761;2295;466;2314;447;552;2019
AT1;AT12;AT122;31408;Mitterbach am Erlaufsee;481;431;50;439;42;54;2019
AT1;AT12;AT122;31409;Ramsau;862;731;131;756;106;141;2019
AT1;AT12;AT122;31410;Rohrbach an der Gölsen;1546;1455;91;1480;66;100;2019
AT1;AT12;AT122;31411;St. Aegyd am Neuwalde;1860;1741;119;1755;105;133;2019
AT1;AT12;AT122;31412;St. Veit an der Gölsen;3914;3597;317;3630;284;365;2019
AT1;AT12;AT122;31413;Traisen;3416;2676;740;2794;622;845;2019
AT1;AT12;AT122;31414;Türnitz;1914;1804;110;1839;75;114;2019
AT1;AT12;AT121;31502;Artstetten-Pöbring;1180;1143;37;1153;27;41;2019
AT1;AT12;AT121;31503;Bergland;1933;1815;118;1838;95;124;2019
AT1;AT12;AT121;31504;Bischofstetten;1197;1121;76;1135;62;82;2019
AT1;AT12;AT121;31505;Blindenmarkt;2735;2360;375;2412;323;409;2019
AT1;AT12;AT121;31506;Dorfstetten;579;572;7;575;4;7;2019
AT1;AT12;AT121;31507;Dunkelsteinerwald;2410;2286;124;2315;95;136;2019
AT1;AT12;AT121;31508;Erlauf;1100;1019;81;1021;79;98;2019
AT1;AT12;AT121;31509;Golling an der Erlauf;1521;1362;159;1345;176;209;2019
AT1;AT12;AT121;31511;Hofamt Priel;1696;1636;60;1645;51;67;2019
AT1;AT12;AT121;31513;Hürm;1818;1750;68;1762;56;71;2019
AT1;AT12;AT121;31514;Kilb;2537;2452;85;2465;72;98;2019
AT1;AT12;AT121;31515;Kirnberg an der Mank;1073;1054;19;1061;12;20;2019
AT1;AT12;AT121;31516;Klein-Pöchlarn;1019;953;66;959;60;71;2019
AT1;AT12;AT121;31517;Krummnußbaum;1504;1394;110;1412;92;123;2019
AT1;AT12;AT121;31519;Leiben;1361;1282;79;1292;69;93;2019
AT1;AT12;AT121;31520;Loosdorf;3790;3488;302;3575;215;331;2019
AT1;AT12;AT121;31521;Mank;3238;3027;211;3051;187;246;2019
AT1;AT12;AT121;31522;Marbach an der Donau;1728;1589;139;1598;130;156;2019
AT1;AT12;AT121;31523;Maria Taferl;900;842;58;853;47;63;2019
AT1;AT12;AT121;31524;Melk;5606;4680;926;4777;829;1052;2019
AT1;AT12;AT121;31525;Münichreith-Laimbach;1642;1572;70;1597;45;72;2019
AT1;AT12;AT121;31527;Neumarkt an der Ybbs;1933;1782;151;1812;121;161;2019
AT1;AT12;AT121;31528;Nöchling;1057;1022;35;1035;22;35;2019
AT1;AT12;AT121;31530;Persenbeug-Gottsdorf;2177;2045;132;2066;111;150;2019
AT1;AT12;AT121;31531;Petzenkirchen;1386;1199;187;1209;177;201;2019
AT1;AT12;AT121;31533;Pöchlarn;3937;3415;522;3453;484;626;2019
AT1;AT12;AT121;31534;Pöggstall;2445;2330;115;2345;100;131;2019
AT1;AT12;AT121;31535;Raxendorf;1052;1023;29;1032;20;29;2019
AT1;AT12;AT121;31537;Ruprechtshofen;2299;2183;116;2195;104;129;2019
AT1;AT12;AT121;31539;St. Leonhard am Forst;2989;2884;105;2920;69;109;2019
AT1;AT12;AT121;31540;St. Martin-Karlsbach;1654;1610;44;1620;34;46;2019
AT1;AT12;AT121;31541;St. Oswald;1122;1089;33;1091;31;36;2019
AT1;AT12;AT121;31542;Schönbühel-Aggsbach;968;913;55;930;38;58;2019
AT1;AT12;AT121;31543;Schollach;994;949;45;968;26;46;2019
AT1;AT12;AT121;31546;Weiten;1104;1063;41;1078;26;42;2019
AT1;AT12;AT121;31549;Ybbs an der Donau;5637;4681;956;4784;853;1110;2019
AT1;AT12;AT121;31550;Zelking-Matzleinsdorf;1228;1172;56;1177;51;66;2019
AT1;AT12;AT121;31551;Texingtal;1661;1587;74;1599;62;77;2019
AT1;AT12;AT121;31552;Yspertal;1986;1921;65;1940;46;67;2019
AT1;AT12;AT121;31553;Emmersdorf an der Donau;1766;1659;107;1671;95;116;2019
AT1;AT12;AT125;31601;Altlichtenwarth;785;705;80;716;69;100;2019
AT1;AT12;AT125;31603;Asparn an der Zaya;1870;1748;122;1773;97;142;2019
AT1;AT12;AT125;31604;Bernhardsthal;1585;1382;203;1450;135;216;2019
AT1;AT12;AT126;31605;Bockfließ;1330;1165;165;1181;149;204;2019
AT1;AT12;AT125;31606;Drasenhofen;1113;988;125;1015;98;141;2019
AT1;AT12;AT125;31608;Falkenstein;475;445;30;444;31;36;2019
AT1;AT12;AT125;31609;Fallbach;821;785;36;788;33;40;2019
AT1;AT12;AT125;31611;Gaubitsch;885;854;31;870;15;31;2019
AT1;AT12;AT125;31612;Gaweinstal;3963;3546;417;3631;332;474;2019
AT1;AT12;AT125;31613;Gnadendorf;1152;1105;47;1118;34;54;2019
AT1;AT12;AT126;31614;Großebersdorf;2219;1987;232;2045;174;252;2019
AT1;AT12;AT126;31615;Großengersdorf;1482;1329;153;1315;167;199;2019
AT1;AT12;AT125;31616;Großharras;1109;1059;50;1082;27;53;2019
AT1;AT12;AT125;31617;Großkrut;1590;1523;67;1545;45;74;2019
AT1;AT12;AT125;31620;Hausbrunn;857;765;92;764;93;111;2019
AT1;AT12;AT125;31621;Herrnbaumgarten;958;871;87;891;67;94;2019
AT1;AT12;AT126;31622;Hochleithen;1159;1070;89;1100;59;93;2019
AT1;AT12;AT126;31627;Kreuttal;1452;1331;121;1372;80;134;2019
AT1;AT12;AT126;31628;Kreuzstetten;1531;1413;118;1466;65;124;2019
AT1;AT12;AT125;31629;Laa an der Thaya;6244;5749;495;5869;375;543;2019
AT1;AT12;AT125;31630;Ladendorf;2280;2113;167;2155;125;190;2019
AT1;AT12;AT125;31633;Mistelbach;11471;10327;1144;10611;860;1324;2019
AT1;AT12;AT125;31634;Neudorf im Weinviertel;1415;1363;52;1374;41;59;2019
AT1;AT12;AT125;31636;Niederleis;877;833;44;847;30;52;2019
AT1;AT12;AT126;31642;Pillichsdorf;1147;1077;70;1097;50;74;2019
AT1;AT12;AT125;31644;Poysdorf;5528;4969;559;5050;478;640;2019
AT1;AT12;AT125;31645;Rabensburg;1107;979;128;1005;102;151;2019
AT1;AT12;AT125;31646;Schrattenberg;817;747;70;755;62;81;2019
AT1;AT12;AT125;31649;Staatz;1935;1840;95;1850;85;109;2019
AT1;AT12;AT125;31650;Stronsdorf;1629;1554;75;1571;58;85;2019
AT1;AT12;AT126;31651;Ulrichskirchen-Schleinbach;2625;2368;257;2431;194;281;2019
AT1;AT12;AT125;31652;Unterstinkenbrunn;548;533;15;535;13;16;2019
AT1;AT12;AT125;31653;Wildendürnbach;1564;1476;88;1489;75;99;2019
AT1;AT12;AT125;31654;Wilfersdorf;2161;1965;196;2013;148;221;2019
AT1;AT12;AT126;31655;Wolkersdorf im Weinviertel;7258;6468;790;6568;690;919;2019
AT1;AT12;AT125;31658;Ottenthal;541;508;33;525;16;36;2019
AT1;AT12;AT127;31701;Achau;1430;1230;200;1295;135;214;2019
AT1;AT12;AT127;31702;Biedermannsdorf;3116;2660;456;2803;313;494;2019
AT1;AT12;AT127;31703;Breitenfurt bei Wien;5873;5047;826;5276;597;903;2019
AT1;AT12;AT127;31704;Brunn am Gebirge;11924;9707;2217;10258;1666;2473;2019
AT1;AT12;AT127;31706;Gaaden;1653;1439;214;1499;154;237;2019
AT1;AT12;AT127;31707;Gießhübl;2363;2052;311;2162;201;334;2019
AT1;AT12;AT127;31709;Gumpoldskirchen;3914;3384;530;3515;399;582;2019
AT1;AT12;AT127;31710;Guntramsdorf;9171;7474;1697;7834;1337;1910;2019
AT1;AT12;AT127;31711;Hennersdorf;1532;1365;167;1429;103;178;2019
AT1;AT12;AT127;31712;Hinterbrühl;4003;3297;706;3488;515;783;2019
AT1;AT12;AT127;31713;Kaltenleutgeben;3304;2781;523;2933;371;581;2019
AT1;AT12;AT127;31714;Laab im Walde;1124;969;155;1023;101;166;2019
AT1;AT12;AT127;31715;Laxenburg;2869;2270;599;2472;397;648;2019
AT1;AT12;AT127;31716;Maria Enzersdorf;8675;7048;1627;7524;1151;1799;2019
AT1;AT12;AT127;31717;Mödling;20570;15879;4691;16989;3581;5189;2019
AT1;AT12;AT127;31718;Münchendorf;2965;2604;361;2711;254;412;2019
AT1;AT12;AT127;31719;Perchtoldsdorf;15022;12993;2029;13649;1373;2201;2019
AT1;AT12;AT127;31723;Vösendorf;7205;5776;1429;6225;980;1582;2019
AT1;AT12;AT127;31725;Wiener Neudorf;9433;7588;1845;8236;1197;2010;2019
AT1;AT12;AT127;31726;Wienerwald;2852;2536;316;2636;216;339;2019
AT1;AT12;AT122;31801;Altendorf;331;312;19;315;16;21;2019
